external_video_id,estimated_view_count,date,title,players,decade,agg_view_count,video_ids,video_titles,video_counts,num_videos,id,annotation
_K8ycIZ9tz0,76798,19921124,Tim Hardaway Crosses Armstrong and Scores with the Foul,Tim Hardaway,1990,76798,,,,0,19921124-Tim Hardaway
jSHKWwSHsls,58503,19930312,MICHAEL JORDAN: 52 pts vs Charlotte Hornets (1993.03.12) HD,Michael Jordan,1990,75874,yKpfca9cewg,Michael Jordan 52pts (1993.3.12),17371,1,19930312-Michael Jordan
jXiEZgfIfqc,75581,19921106,"NBA's Magic Johnson & Wife Cookie On Oprah TV Show, Nov. 6, 1992",Magic Johnson,1990,75581,,,,0,19921106-Magic Johnson
jDQ4dPlYjQI,73832,19920308,Spud Webb (20pts/7asts) vs. Rockets (1992),Spud Webb,1990,73832,,,,0,19920308-Spud Webb
f_BYT9RB5Ss,71194,19970529,John Stockton - The Shot - '97 Conference Finals - Game 6 - 5/29/97 (original broadcast & postgame),"Charles Barkley,John Stockton",1990,71194,,,,0,19970529-Charles Barkley
TyGaDDHrwBg,70805,19970525,Eddie Johnson Game-Winning 3pt - Game 4 - '97 Conference Finals - 5/25/97 (original broadcast),Eddie Johnson,1990,70805,,,,0,19970525-Eddie Johnson
yKz0cKrj1gM,69720,19970312,03.12.97 - Allen Iverson FULL HLTS Legendary Crossover vs. Michael Jordan (Rookie AI Outscores MJ),"Michael Jordan,Allen Iverson",1990,69720,,,,0,19970312-Michael Jordan
Ck4KXAydlkE,69448,19940424,David Robinson's 71-Point Game,David Robinson,1990,69448,,,,0,19940424-David Robinson
7UVi-GWk9HY,69159,19990307,03.07.99 - Dennis Rodman Mind Tricks on Karl Malone (Jazz @ Lakers 1999),"Karl Malone,Dennis Rodman",1990,69159,,,,0,19990307-Karl Malone
0JhWrDuCGSA,68390,19971114,Arvydas Sabonis Hits Three for OT (1997),Arvydas Sabonis,1990,68390,,,,0,19971114-Arvydas Sabonis
rydpsArUjMs,67907,19931120,Shaquille O'Neal (24pts/28rebs/15blks) vs. Nets (1993),Shaquille O'Neal,1990,67907,,,,0,19931120-Shaquille O'Neal
N-fIfKRc3QI,66307,19901102,Most Combined Points in an NBA Game Regulation (Run-TMC vs. Denver),Paul Westhead,1990,66307,,,,0,19901102-Paul Westhead
2dOAwGKWfqA,66105,19901109,Amazing Clyde Drexler finger roll,Clyde Drexler,1990,66105,,,,0,19901109-Clyde Drexler
qAiAzRSoq1w,65182,19990217,Jason Williams Crossover on Gary Payton [02.17.1999] HD 720!,"Jason Williams,Gary Payton",1990,65182,,,,0,19990217-Jason Williams
Kk6Uz6xbbl4,46097,19950324,Michael Jordan's First Game in United Center! Comes Home From Retirement & Duels With Shaq!,"Shaquille O'Neal,Michael Jordan",1990,64821,HmuDBBOhoGA,Michael Jordan: 1st Game At United Center Extended Pregame Show,18724,1,19950324-Shaquille O'Neal
O7A9O_4BBU8,53179,19901225,"Michael Jordan vs Isiah Thomas Christmas Battle 1990.12.25 - Thomas With 24, 10 Ast, MJ With 37 Pts!","Isiah Thomas,Michael Jordan",1990,63538,MlszBi26Duc,Chicago Bulls vs Detroit Pistons | 12/25/90 | Michael Jordan 37 Points | HD,10359,1,19901225-Isiah Thomas
Z8rpFE1CUiQ,63040,19970429,Anfernee Penny Hardaway 42pts vs. Miami Heat 1997 Playoffs First Round Game 3 (04.29.97),Penny Hardaway,1990,63040,,,,0,19970429-Penny Hardaway
_GAEB3ZAJg0,62939,19921106,1992-93 NBA Opening Night | The Cavaliers Can't Stop Michael Jordan Again!,Michael Jordan,1990,62939,,,,0,19921106-Michael Jordan
zANqQUlyv3A,61531,19960326,03.26.96 Magic Johnson vs. Penny Hardaway POINT GUARD DUEL [RARE],"Magic Johnson,Penny Hardaway",1990,61531,,,,0,19960326-Magic Johnson
Gc1AbWLjpsk,61282,19960207,"Michael Jordan Schooling Golden State Warriors Zone Defense (February 7, 1996) 40pts 11rebs","Michael Jordan,Latrell Sprewell",1990,61282,,,,0,19960207-Michael Jordan
YOoFkF0msIE,60951,19951202,"Bulls vs. Clippers, 1996 (Pippen monster slam!)","Scottie Pippen,Michael Jordan",1990,60951,,,,0,19951202-Scottie Pippen
Hqxrrv1eg2Q,45409,19970608,Stockton to Malone - Game 4 - '97 NBA Finals - 6/8/97,"John Stockton,Karl Malone",1990,59283,TFMfGDVsQrk,John Stockton 17 pts & 12 ast - '97 NBA Finals - Game 4 - 6/8/97,13874,1,19970608-John Stockton
QU_8Z3iqodg,59277,19950517,"Patrick Ewing Hits the Game-Winner vs. the Pacers: May 17, 1995",Patrick Ewing,1990,59277,,,,0,19950517-Patrick Ewing
h-4xwcxo9gk,59212,19960223,Rex Chapman (39pts/9threes) vs. Bulls (1996),Rex Chapman,1990,59212,,,,0,19960223-Rex Chapman
rgUx1ub3uXU,59205,19900830,Michael Jordan | SHOW TIME vs Spain All-Stars in Barcelona (1990) | Sick Dunks & Moves!,Michael Jordan,1990,59205,,,,0,19900830-Michael Jordan
yivg4g1Ol1c,57760,19950520,20th Anniversary: Mario Elie's Kiss of Death,Mario Elie,1990,57760,,,,0,19950520-Mario Elie
ezWDLuvcKMw,56852,19970202,MICHAEL JORDAN: 45 pts and HALF-COURT SHOT (1997.02.02),Michael Jordan,1990,56852,,,,0,19970202-Michael Jordan
DECw6xbkJdQ,54329,19970307,Michael Jordan 38 pts vs. Pacers - 1997,Michael Jordan,1990,54329,,,,0,19970307-Michael Jordan
nGBnRq_NEj4,54316,19960307,Michael Jordan Unstoppable 53 Points vs Grant Hill & Detroit Pistons (Lesson Just Started !),"Grant Hill,Michael Jordan",1990,54316,,,,0,19960307-Grant Hill
KTMFTQFvO_8,53890,19940504,Charles Barkley 56pts vs. Warriors 1994 Playoffs R1G3 (05.04.1994),Charles Barkley,1990,53890,,,,0,19940504-Charles Barkley
mBmi4hx2wj0,52667,19970427,Michael Jordan Drops 55 Points on Washington,"Michael Jordan,Jimmy Butler",1990,52667,,,,0,19970427-Michael Jordan
XeVx3aFRrNA,37648,19991205,Vince Carter Dunks Over David Robinson - 1999.12.05.Spurs@Raptors,"Vince Carter,David Robinson",1990,51090,aRzKVsEVDJY,12.05.99 - VC vs Spurs 39pts (Big 2nd Half w/ Crossover Dunk On David Robinson),13442,1,19991205-Vince Carter
OsSNDMyPyWA,51077,19990207,Jason Williams First Rookie Home Game in Sacramento Kings vs.Grizzlies,"Mike Bibby,Jason Williams",1990,51077,,,,0,19990207-Mike Bibby
o3_AeoHl-XY,49927,19920208,Shawn Kemp power jam (2/8/92),Shawn Kemp,1990,49927,,,,0,19920208-Shawn Kemp
0_RsVL6X0Ss,49018,19950217,Tim Hardaway (30pts/19asts) & Sprewell (33pts/7rebs/9asts) vs. Suns (1995),"Tim Hardaway,Latrell Sprewell,Chris Mullin",1990,49018,,,,0,19950217-Tim Hardaway
pyQcw_iMMXM,49006,19930303,Manute Bol (18pts/3blks) Hits Six Threes vs. Suns (1993),Manute Bol,1990,49006,,,,0,19930303-Manute Bol
CkuRoziGKlE,48489,19970116,Shaquille O'Neal hit Sabonis and has been ejected,"Shaquille O'Neal,Arvydas Sabonis",1990,48489,,,,0,19970116-Shaquille O'Neal
hGQVMBib4kk,46989,19960408,Dennis RODMAN vs Larry JOHNSON!,"Larry Johnson,Dennis Rodman",1990,46989,,,,0,19960408-Larry Johnson
TRVW2nGcFrw,24072,19941206,Giannis Antetokounmpo - The Greek Freak,Giannis Antetokounmpo,1990,46815,sXMr4jkabBY,Giannis Antetokounmpo - ''Going Down For Real'' MIX ᴴᴰ,22743,1,19941206-Giannis Antetokounmpo
aBBJDjM4jIw,46718,19920426,Bulls vs. Heat - 1992 Playoffs Game 2,Michael Jordan,1990,46718,,,,0,19920426-Michael Jordan
uGAzDx93AKA,17560,19940429,Charles Barkley (36pts/19rebs/7asts) vs. Warriors (1994 Playoffs),"Charles Barkley,Latrell Sprewell,Chris Webber",1990,46584,hVJr6poAlzk|Q0JqW7hGzgE,"Barkley Cusses Out Referee, No Technical (1994)|Chris Webber's (Warriors) (14pts/8rebs/4blks) Playoffs Debut (1994)",17360|11664,2,19940429-Charles Barkley
NVwjZoZpdKs,21698,19970312,Penny hardaway right over Olajuwon for the win + interview 1997.03.12,"Hakeem Olajuwon,Penny Hardaway",1990,46310,xt_3ylnz0dc|rHJjmJTNFTA,Penny Hardaway Game Winner vs. Houston Rockets (03/12/1997)|Penny Hardaway 31pts + Game-Winner vs. Rockets (03.12.1997),13090|11522,2,19970312-Hakeem Olajuwon
RWW-ms8r5_s,46295,19921222,Chris Mullin Hits 7 Threes vs. Suns (1992),Chris Mullin,1990,46295,,,,0,19921222-Chris Mullin
CdcKyfatQMU,45419,19951213,Bulls vs Magic 1995 - Michael Jordan 36 points,Michael Jordan,1990,45419,,,,0,19951213-Michael Jordan
fljopo34Fis,45200,19990328,Kobe Bryant Dunks From Near the Free Throw Line (Twice - 1999 and 2000),Kobe Bryant,1990,45200,,,,0,19990328-Kobe Bryant
C9COZcS_v0c,44959,19961108,NBA Tricks of the Trade - Rick Mahorn Pulls the Chair on Luc Longley,"Luc Longley,Rick Mahorn",1990,44959,,,,0,19961108-Luc Longley
VwfOrk2OWtg,44441,19930609,"Bulls vs Suns 1993 Finals - Game 1, Michael Jordan 31 points",Michael Jordan,1990,44441,,,,0,19930609-Michael Jordan
4nvVN0TI6Rw,44323,19930416,"Michael Jordan - 47 points vs Milwaukee Bucks (Apr 16, 1993)",Michael Jordan,1990,44323,,,,0,19930416-Michael Jordan
1srKjUdBJI8,43933,19960329,Alonzo Mourning Drops 50 on Gheorghe Muresan (14pts/5blks) (1996),"Gheorghe Mureșan,Alonzo Mourning",1990,43933,,,,0,19960329-Gheorghe Mureșan
1LySuh9QqLM,43909,19980125,"Bulls vs Jazz 1998 - Michael Jordan 32 points, nasty dunk on Ostertag","Michael Jordan,Greg Ostertag",1990,43909,,,,0,19980125-Michael Jordan
ihsBZakRUxg,43131,19901201,Allan Houston (53 points) vs Kobe Bryants (40pts) at Staples Center,"Kobe Bryant,Allan Houston",1990,43131,,,,0,19901201-Kobe Bryant
KIsSx7c6hj0,42814,19980116,"Michael Jordan vs Ray Allen Great Duel! (Allen Breaks Bucks 3 Point Record, MJ Amazing Moves)","Michael Jordan,Ray Allen",1990,42814,,,,0,19980116-Michael Jordan
bRR3Jx8RvoI,42399,19941112,Jamal Mashburn (50pts) & Jim Jackson (38pts) vs. Bulls (1994),"Jamal Mashburn,Jim Jackson,Jason Kidd",1990,42399,,,,0,19941112-Jamal Mashburn
ceLlz7dOOvY,11457175,20041209,Tracy McGrady: 13 points in 33 seconds,Tracy McGrady,2000,27179256,nfurCV1FDpM|p_CGxj3dHGA|M-8FksMVAdU|e3EqY5gPrcU|1jbtt6OGLms|9C6gDS9YGAU|ErEeV8l2V80|nZyVG9-NncQ|H8rdFgttDwQ|gL1Bj63qHFg|8LiBjnZbrvQ|kXlLib0Og-4|kQK8AvuZjo4|P0xPsPivS1A|8ov5Pu578cc|FIKG_uLInaQ|HvkDeBfFeIU|IBxnBNVALLw,"Tracy McGrady 13 Points In 35 Seconds|Tracy  McGrady - 13 points in 35 seconds|Tracy McGrady 13 Points Vs The Spurs In 33 Seconds HD|Tracy McGrady - 13 points in 35 seconds, December 9, 2004 (HD) with counter|Tracy McGrady 13 Points in 33 Seconds|Tracy McGrady's EPIC 4th Quarter Comeback vs Spurs- 13 Points in 35 seconds|T-Mac - The Greatest Comeback In NBA History|Tracy McGrady 13 Points In 35 Seconds -  NBA LIVE  Style|Tracy McGrady - 13 punti negli ultimi 35 secondi (commento Tranquillo - Buffa)|Tracy McGrady 13pts in 35sec Be Like…|Tracy Mcgrady - ""13 Points in 33 Seconds""|tracy mcgrady 13 points in 35 seconds(High Quality)|Tracy McGrady 13 points in 35 sec|McGrady's 13 points in 35 seconds vs San Antonio|2004 NBA Rockets v Spurs - Tracy McGrady scores 13pts in 33secs to win the game.|Throwback: Tracy McGrady 13 Points In 33 Seconds vs Spurs (12.09.2004)|[V51] Never Forget You - Tracy McGrady [U.P]|Tracy McGrady  - I Love This Game",7141075|2021171|1358389|1321270|898230|690139|312429|307136|251179|232665|230183|217400|195678|158706|154901|153404|40347|37779,18,20041209-Tracy McGrady
FeXZY4eVLlo,6875915,20060122,Watch All of Kobes 81 Points in 3 Minutes,Kobe Bryant,2000,21553790,qRikrksH8es|wV9CMVdY3dM|cVC3DtgoYZY|99ptwYqwYAQ|SNlq1jXzSw8|6Q0lX42EHdA|Ffw4-OMmchY|EyAhap7huXI|iDfVImhGJ_0|g54qvSEK3lc|tiRoWEMunqM|qlrwPfhv_VU|D4OvQ0e2Zo0|Ys15yTUnRGM|FTx7xyAMZuU|voYq7nSf4ow|HqwhzQ5Ua3g|7m1mKBmyxqM|xQGJXCaxMeg|gFN05Y817dw|ECyxXDti-go|INiOdIMOkRE|8CFTAMNND6Q|P5vuc6M9s90|fWZxRxxQAes|cj_L7pP3rUA|Pg7Rkt994Y8|PaMnLh9Bgt8|wEfP5YvLlbY|FS0zbKZ66vw|-RxKoi__4Sg|TsHoqIBcobs|r40Xtcn-MkQ|ouc1UbqL44I|gBB9TiutBPA|8235_tgMgSI|KnHzgt-9GPs|p2YhqIBz_qQ|Wf2dGulEvS8|PKkQm80UZsY|Dg9emRMAX6M|BDkPNtB-7pk|PkGpuKRyVVA|WgMX9_fwgsI|9_-D3ds6w-A|0rWuEwurSvg,"Kobe Bryant 81|Kobe Bryant 81 Points Game Highlights (HD)|kobe 81 points|Kobe Bryant - 81 points (All Shots)|Kobe Bryant 81 Points - The Worlds Greatest|Kobe Bryant Scores 81 Points (Sportscenter Coverage)|Jan. 22, 2006: Kobe Scores 81, Second All-Time Mark|Kobe Bryant 81 Points- Every Point in 2 Minutes [HD] (ORIGINAL)|Kobe Bryant Scores 81 Points Raptors vs Lakers (Part 1)|Kobe Bryant Scores 81 Points Raptors vs Lakers (Part 2)|NBA Greatest: Kobe Bryant 81 Point Game|Remembering Kobe Bryant's 81 Point Game|Lakers Can't Score 81 Pts on Kobe's Anniversary! Worst Loss in Franchise History!|kobe 81 points part 1|kobe bryant scores 81 points|Kobe Bryant 81 points(High Quality)|Kobe Bryant 81 Points (Career-High) vs Toronto Raptors - Highlights 22/01/2006|Kobe Bryant's 81 Point Game (T.I- ASAP) (T.I- I'm A King)|Kobe 81: Part 1|Real NBA Kobe 81 (Part 1 of 3)|Kobe 81: Part 2|Kobe 81: Part 3|Kobe, 81 pts vs Raptors|Kobe Bryant 81 Point Game Full (12 of 12)|Kobe Bryant scores 81 points against the Toronto raptors|Kobe 81: Part 5|Kobe 81: Part 4|Kobe Bryant Scores 81 Points (Part 1 of 2)|NBA史上第二多得分 - 高比拜仁81分kobe 81 points|Kobe Bryant 81 points vs Raptors  (Full Highlights) (01/22/06) AMAZING!|kobe bryant 81 points|Kobe Scores 81|kobe 81 points|HD HQ Kobe Bryant 46 points Lakers VS Raptors HIGH QUALITY|林書豪挑戰KOBE 81分紀錄 VS 火箭|Kobe Bryant 81分|Kobe Bryant 81 points HD|01-22-2006 - Kobe Bryant Scores 81 Pts (Part 2)|Lakers vs Raptors 2006.01.22 - Kobe 81 Points (Full Game) Raptors Broadcast|Kobe Bryant - 81 points (All Shots)|Kobe Bryant 81 Points NBA Recap|Lakers Kobe Bryant 34 Points vs Toronto MVP! HD 2008|By The Numbers: Kobe Bryant's 81 Point Game|KOBE BRYANT- A LEGEND COME TRUE_by_aitorec|HD Kobe Bryant 81 Point Game DPG Edit +Post Interview|Kobe Bryant scores 81 points in a single game!",4347439|1758046|1524315|1425851|1150443|442616|398759|387473|299993|293313|212179|211397|208675|184916|147503|135681|131710|130552|124089|123045|104129|95227|87968|81057|74962|74673|73124|36822|34184|31575|30990|30988|29887|29653|29048|27017|26050|25211|16865|16733|16443|14699|14361|13688|12545|11981,46,20060122-Kobe Bryant
7KuQ0AhjSTA,9377700,20030407,"Michael Jordan - ""Best Ball Fake Ever""",Michael Jordan,2000,9377700,,,,0,20030407-Michael Jordan
NSnAvhvfniw,2121761,20040513,Derek Fisher 0.4 Game Winning Shot,"Tim Duncan,Derek Fisher",2000,7822632,3TdZHffwOF8|RodiAAns6Jk|FR7Z1Pq2s5I|p-u4pIQyjfE|WDhmndMhC4w|YRMq4HOrOMU,derek fisher 0.4 shot|Derek Fisher's 0.4 Shot|Derek Fisher 0.4 Buzzer Beater Lakers vs Spurs Game 5 2004|10 Year Anniversary: Derek Fisher's 0.4 Second Game Winner vs Spurs!|Derek Fisher 0.4 shot - LIVE|Derek Fisher 0.4 Shot,1865540|1792974|1480712|410373|132535|18737,6,20040513-Tim Duncan
LZ2nOlFru9g,5969365,20070221,Shaq dunks on Mutombo and does 'Finger Wag',"Shaquille O'Neal,Dikembe Mutombo",2000,5969365,,,,0,20070221-Shaquille O'Neal
Ye-0ghhY7uw,4997150,20020101,Michael Jordan 2002: NBA Record 51 pts at age 38,Michael Jordan,2000,4997150,,,,0,20020101-Michael Jordan
5uRN7iJ5CqQ,4099306,20091112,Dwyane Wade Dunk on Varejao (HD),"Anderson Varejão,Dwyane Wade",2000,4938565,b2sOjr5-Taw|XDok0D97x10|qCzsv_i2uwE|uL732LREmjw|7Q8JNnhTp9E,Dwyane Wade DEMOLISH Anderson Varejao with a SICK DUNK [11.12.09]|Dwyane Wade Dunks Over Anderson Varejao 11/12/09|Best Dunk Of The Year - Dwayne Wade Dunk On Varejo!!|Dwyane Wade aka Flash Dunks on Varejao! [HD] 11-12-2009|Dwyane Wade Posterizes Anderson Varejao 11.12.09 HD 720P,603159|104536|65078|35383|31103,5,20091112-Anderson Varejão
kt5pOPn_0Ik,4122823,20061120,Nate Robinson Blocks Yao Ming,"Yao Ming,Nate Robinson",2000,4122823,,,,0,20061120-Yao Ming,Nate Robinson blocks Yao Ming
vAA8mLz8aJ0,3821302,20080000,Derrick Rose Breaks Andre Miller's Ankle HD 720p,"Andre Miller,Derrick Rose",2000,3821302,,,,0,20080000-Andre Miller
Wnz95vZn7ig,3170828,20000308,"Vince Carter - Best Alley-oop Dunk Of All Time (Mar 08, 2000)",Vince Carter,2000,3229227,Qn1cHJhEaAk|prBWdT90-N4,03.08.00 - VC vs Clippers 23pts (4th QTR Comeback w/ Jaw Dropping Alley Oop & Game Winning Shot)|Vince Carter vs Clippers (03-08-2000),34224|24175,2,20000308-Vince Carter
ACZnF87Iy84,1082764,20060430,Kobe Game-Tying + Game Winning Shot vs Suns 06 Play-Offs HD,Kobe Bryant,2000,3035241,OFa5FB-qrt4|wPEhmLIBXvI|Nd5vP5-dJak|0TE3tUy6UMY|-kChbesPOfk|Egtk-29hqwU,"Kobe Beats the Suns at the Buzzer|Kobe Bryant Buzzer Beater Game 4 Lakers vs Suns 2006 NBA|Kobe Game Winner - Lakers vs Suns - 2006 Playoffs R1: Game 4|Kobe Bryant GAME WINNER at the buzzer vs Phoenix Suns HD|Kobe Bryant Buzzer Beater Game 4 Lakers vs Suns 2006 NBA Playoffs  HQ|Kobe Bryant Full Highlights vs Suns 2006 WCR1 GM4 - 24 Pts, 8 Asts, Game Winner",970877|298356|251102|217901|135731|78510,6,20060430-Kobe Bryant
9g0RHgfuugs,618842,20091204,Kobe Bryant Game Winning Shot 12 4 09,Kobe Bryant,2000,2892055,j8Tk_AK45eA|gac74vTmyCk|vnmcpNKc18o|PkjbaNFmt-M|CZWFD3OHev8|ZgBVr-CByaE|A6vW55iMN9g|lAXi7g1rc60|Bbdt-ZL_S1M|inz64Zdk0zo|QmgSkK5c6RM|8smvd4UUuzw|JmhGX4tllxk|_e2hiOF53yM|dfFbQt9zDwY|aFeHpKaUbKM|I-1SaxsiwYU|BYQ3DSNJc5U|UoFfvf_FQEI|VK08ua9UPOI|hxgnAQwBvfo|N0nrfmpFNYk|SQAMcu8djo8|WkDXYIuejqk|X3WcHZjHc5I|x4p5HUoLPmc,"Kobe Bryant game winning buzzer beater vs Miami Heat - HD 12-04-2009|Dwyane Wade dunks against Kobe Bryant and the lakers 12-04-09|12/04/2009 Lakers vs Heat - Kobe Game Winning Buzzer Beater|Kobe Bryant Buzzer Beater Game winning shot vs Heat 12/4/09|Los Angeles Lakers vs Miami Heat Recap (December 4, 2009)|Kobe Bryant for the win at buzzer vs Heat (Heat @ Lakers, Dec. 4 2009)|Lakers Kobe Bryant hits last buzzer beater against Dwyane Wade and the Miami Heat  12-04-09|(HD) Kobe Bryant!! Game Winning BuzzerBeater Three Point Shot!!!  vs Miami Heat!! EPIC 12/04/09|Kobe's Buzzer Beater Shot [Lakers vs Heat] 12/4/09|Kobe Bryant Game Winning Buzzer Beater Over Dwyane Wade Vs Miami Heat (12.4.09)|HD - Kobe Bryant - Game Winning 3 point buzzer beater|Kobe Bryant Game Winning Shots 2009-2010|Heat 107 @ Lakers 108 | Kobe game-winning three over Wade | 12-04-09|Kobe bryant 3.2 seconds game winner Los Angeles Lakers vs Miami Heat Recap (December 4, 2009)|Kobe Bryant Buzzer Beater  vs Miami Heat 12/4/09 (High Def)|NBA Where game winning itchy balls happen.|Kobe Game Winning 3 Pointer [Live] - Lakers vs Miami Heat Dec 4, 2009 [HD]|Kobe Bryant's Amazing Game Winner vs Miami (December 4, 2009)|Kobe Bryant game-winning shot. vs the Miami Heat 12/4/2009 ((HD))|Kobe Bryant 3 Point Buzzer Beater Miami @ Lakers 12-4-09|Kobe Bryant- TWO AMAZING BUZZER BEATERS IN ONE GAME!! 12/04/2009|Kobe Bryant's Miracle Shot Buzzer Beater vs Heat 12/4/09|Kobe Bryant Amazing Game Winning Shot 12-4-09 Los Angeles Lakers vs Miami Heat Buzzer Beater 3|Kobe Bryant 3-Point Buzzer Beater vs. Miami Heat 12-04-09|Kobe and Fish Clutch Shots HD!!!!  GO LAKERS!|Kobe Bryant Game Winner vs Heat",338800|241550|183828|157599|150319|128587|118921|117400|117302|92178|80762|77835|67186|61988|59714|54391|41519|34517|29650|27880|26408|14790|14155|13715|12213|10006,26,20091204-Kobe Bryant
FdHF215m7w8,2544590,20090304,Shaq doesn't help Dwyane Wade up (Phoenix Suns at Miami Heat),"Shaquille O'Neal,Dwyane Wade",2000,2761515,ZwRDvF-xOpQ,Shaq doesn't help Dwyane Wade up (Phoenix Suns at Miami Heat)~WATCH IT!!!,216925,1,20090304-Shaquille O'Neal
we0myBZ6kv0,1242394,20011229,Michael Jordan 50 point game timeline by Bruce Blitz,Michael Jordan,2000,2714507,DxaZ4ebAi08|5-b5wYcGadw|QJuP7fXNkmY,12.29.01 - Michael Jordan (Age 38) Gets Angry 51pts vs. Hornets (Sets Franchise Record)|Michael Jordan 51 pts vs. Hornets - 38 years old - 2001|Michael Jordan Scores 51 Points At Age 38 | 12.29.2001,1022157|381115|68841,3,20011229-Michael Jordan
MHFs4a-Bb-c,2390858,20070206,shaun livngstine hurts his knee,Shaun Livingston,2000,2390858,,,,0,20070206-Shaun Livingston
vu1zMV5j0fo,2192728,20091115,"Trevor Ariza loses shoe, Ron Artest tosses it into the stands","Metta World Peace,Trevor Ariza",2000,2236967,wOqN6QTy6MI,Trevor Ariza receives LA Lakers Championship ring!,44239,1,20091115-Metta World Peace
oxRwErl-mgc,941677,20030328,"03.28.03 - Kobe Bryant ""In The Zone"" 55 pts Duels Michael Jordan (Age 40) - 42 pts in First Half","Michael Jordan,Kobe Bryant",2000,1948699,U7_KBgnhCoU|5ecC1CKsV8U|0l5_p7mnm5Y|WvW4d0BEi_Q|tqfVQo_uyGk|HMVBHXnYiVE,"Kobe teaches Jordan a lesson|Kobe Bryant vs Michael Jordan LAST Duel 2003.03.28 - 23 Pts For MJ, Kobe with 55 Pts!!!|Kobe Bryant 2002-03 • 55 points, 5 rebounds, 3 steals vs. Washington Wizards (1/2)|Kobe Bryant 55 Points vs Michael Jordan - Lakers vs Wizards - (2003)|Kobe Bryant 55 pts vs WAS 3/28/2003|Kobe Bryant 2002-03 • 55 points, 5 rebounds, 3 steals vs. Washington Wizards (2/2)",721113|126736|57595|48708|35077|17793,6,20030328-Michael Jordan
l8O55LcVxf4,1136204,20091225,LeBron James 26pts vs Kobe Bryant 35pts 12/25/09 NBA *lakers vs cavaliers *Christmas Day,"Kobe Bryant,LeBron James",2000,1848547,J2pEMfPaLgY|ycapVJIFJSI|s-mffem8_gE|QNnZv06TIkU,"LeBron James vs Kobe Bryant NASTY Christmas Battle 2009.12.25 - 61 Pts. 17 Assists Combined!|LeBron James ABUSES Ron Artest on Christmas Day 12/25/2009|LeBron James vs Kobe Bryant NASTY XMAS Duel 2009.12.25 Cavs at LAL - 61 Pts, 17 Assists Combined!|LeBron dunks on Kobe",266840|260544|110670|74289,4,20091225-Kobe Bryant
3fD1MNjkPFs,963173,20090522,LeBron James - Game 2 buzzer beater vs. Magic (05/22/09) HQ,LeBron James,2000,1654489,t3rSXVO6ldc|mKsavAktO4A|PCv4Ew-HyQ0|2N08OwPtps0|_YrukL3bUk8|KBPcy_Fw4KI|L60rg5HAPQg|5KGc3_CTcLs,"05-22-2009 LeBron James hits the game winning 3 pointer over the Orlando Magic|LeBron's Miracle Shot saves Cleveland Cavaliers - 05-22-09|Lebron james Buzzer Beater Cleveland Cavaliers vs Orlando Magic Game 96,95 05/22/09 HD|LeBron James: Game-Winning Buzzer Beater Vs. Magic - 05-22-09|LeBron James ""Amazing"" (Game Winning Shot)|Witness !! LeBron James Game Winning Three Point Buzzer Beater  against the Magic 5-22-09|LeBron James: 3-Point Game Winner, Game 2, Orlando Magic vs. Cleveland Cavaliers, 05/22/09|Lebron James buzzer beater 5/22/09",189673|145480|112668|79325|58090|46466|41787|17827,8,20090522-LeBron James
2Y8CzEjNVJw,1514755,20090506,Houston Rockets VS Lakers:Fisher Flagrant Foul on Luis Scola Kobe Elbow to Artest,"Kobe Bryant,Luis Scola,Derek Fisher,Metta World Peace",2000,1603683,K_EMke5Rxlk|eveaL7wFxes|-ZY5VLeaCe4,Derek Fisher Hard Foul On Luis Scola In Game 2 Rockets vs. Lakers|Ron Artest gets Ejected after a Kobe Bryant Elbow FULL VID|Behind the Arc - Ron Artest Great Three-Pointer vs. Lakers (05/06/2009),42672|34091|12165,3,20090506-Kobe Bryant
awpUeVeMbtI,1493839,20090520,Dwight Howard Brings Down the Shot Clock,Dwight Howard,2000,1493839,,,,0,20090520-Dwight Howard
qauHHWnKUHU,1269846,20040327,"LeBron James first 40 point game at 19 yrs old, NBA record [Mar. 27, 2004]",LeBron James,2000,1433684,EmbKvfE2L7s,"Rookie LeBron James Full HLTS 2004.03.27 vs Nets - 19 Yr-Old LBJ With 41 Pts, 13 Ast!!!!",163838,1,20040327-LeBron James
XnyvwldZWOQ,1428283,20071215,Yi Jianlian Dunks From the 3-Point Line!,Yi Jianlian,2000,1428283,,,,0,20071215-Yi Jianlian
wnEAy9WpowA,1373856,20021121,"7'5"" Yao Ming vs 7'6"" Shawn Bradley","Shawn Bradley,Yao Ming",2000,1373856,,,,0,20021121-Shawn Bradley
18b7Gh7ZbNg,1360464,20050224,"Allen Iverson Throws Ball at Referee, Gets T'd Up",Allen Iverson,2000,1360464,,,,0,20050224-Allen Iverson
7Q34f-6c9oA,1317466,20090218,DeAndre Jordan mimics Shaq,"Shaquille O'Neal,DeAndre Jordan",2000,1335161,DXmfAFIQQH4,Shaq dishes to Steve Nash on the break against the L.A. Clippers,17695,1,20090218-Shaquille O'Neal
XNmDcLwM4IQ,1190388,20090204,LeBron's 9th Rebound?,LeBron James,2000,1287456,hfJsHWvgtYw|-LjKe2efKx4,LeBron James 52 points vs New York Knicks 2.4.09|[U.P] LeBron James 52 Points Vs NY Knicks (02.04.09),66710|30358,2,20090204-LeBron James
